Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states,log_Avg_Time_Page
0.0,0.0,1.0,3968,8,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4463,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,13.0,10705,12,0,0,0,1,0,0,1,0,5.8944028342648505
2.0,1.0,2.0,9447,3,1,0,0,0,0,1,0,0,2.302585092994046
5.0,0.8,13.0,5943,3,0,0,0,1,0,0,1,0,4.997212273764115
12.0,0.8332999999999999,14.0,12373,7,1,0,0,1,0,0,0,1,4.859812404361672
1.0,1.0,1.0,9447,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,6532,11,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,1183,6,1,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,1.0,2636,12,0,0,1,0,0,0,0,0,2.5649493574615367
0.0,0.0,1.0,1183,6,0,0,0,0,0,0,0,1,3.4011973816621555
2.0,1.0,2.0,4603,12,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,2967,10,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,4658,12,0,0,0,0,0,0,0,0,6.566672429803241
2.0,1.0,2.0,2338,3,1,0,0,1,0,0,0,0,2.302585092994046
20.0,0.85,22.0,21233,3,0,0,1,0,0,0,1,0,5.225746673713202
1.0,1.0,1.0,4885,2,1,0,0,0,0,0,1,0,2.302585092994046
2.0,1.0,13.0,12373,7,0,0,0,0,0,0,1,0,4.653960350157523
0.0,0.0,1.0,9675,2,0,0,0,0,0,0,1,0,3.4657359027997265
0.0,0.0,1.0,3372,9,0,0,0,0,0,0,1,0,5.017279836814924
1.0,1.0,1.0,3799,11,0,1,1,0,0,0,0,0,2.302585092994046
16.0,1.0,16.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
7.0,0.8571,8.0,3811,7,0,0,1,0,0,0,0,0,4.997212273764115
1.0,1.0,1.0,9447,3,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,3154,12,0,0,0,1,0,0,0,0,2.302585092994046
21.0,0.9048,22.0,9842,6,1,0,1,0,0,0,0,1,5.303304908059076
2.0,1.0,2.0,3470,10,0,0,0,0,0,0,1,0,2.302585092994046
3.0,0.6667000000000001,3.0,3372,9,0,0,0,1,0,0,0,0,3.091042453358316
2.0,0.0,4.0,4822,4,0,0,0,0,0,0,0,0,5.030437921392435
1.0,1.0,2.0,4603,12,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,0,0,2.302585092994046
15.0,0.8,19.0,10375,3,0,0,0,0,0,1,1,0,3.970291913552122
1.0,1.0,1.0,15478,1,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,1183,6,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,3052,5,0,0,0,1,0,0,0,0,5.147494476813453
0.0,0.0,2.0,3968,8,0,0,0,1,0,0,0,1,2.4849066497880004
1.0,1.0,1.0,27307,8,0,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,2.0,4463,2,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
8.0,1.0,8.0,21233,3,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6537,9,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,2519,8,0,0,1,0,0,0,0,0,6.668228248417403
1.0,1.0,1.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
6.0,0.6667000000000001,7.0,5546,7,0,0,0,1,0,0,1,0,5.910796644040527
1.0,1.0,1.0,4603,12,1,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,19.0,2519,8,1,0,1,0,0,0,1,0,4.143134726391533
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0,3.970291913552122
0.0,0.0,1.0,5234,10,1,0,0,1,0,0,0,0,4.477336814478207
1.0,1.0,1.0,11303,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4550,2,1,0,0,0,0,0,0,1,2.302585092994046
4.0,0.5,4.0,1183,6,0,0,0,0,1,0,0,0,3.6888794541139363
0.0,0.0,5.0,11303,1,1,0,0,1,0,0,1,0,4.477336814478207
42.0,0.9524,43.0,21233,3,0,0,0,1,0,0,0,0,4.51085950651685
0.0,0.0,1.0,4885,2,1,0,1,0,0,0,1,0,2.302585092994046
13.0,0.8462000000000001,17.0,4603,12,0,0,0,1,0,0,0,0,5.777652323222656
1.0,1.0,1.0,3566,3,1,0,0,0,0,0,1,0,2.302585092994046
2.0,1.0,5.0,2761,2,0,0,1,0,0,0,0,1,2.8903717578961645
3.0,1.0,3.0,9243,4,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,1,0,0,0,0,1,0,0,6.558197802812269
2.0,1.0,2.0,10375,3,0,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3566,3,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,4.0,3968,8,1,0,1,0,0,0,0,0,5.680172609017068
1.0,0.0,2.0,3511,4,0,0,0,0,0,0,1,0,5.123963979403259
1.0,1.0,1.0,11303,1,1,0,1,0,0,0,0,0,2.302585092994046
7.0,1.0,7.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
3.0,0.3333,3.0,10681,3,0,0,0,1,0,0,0,0,5.983936280687191
0.0,0.0,1.0,4658,12,0,0,0,0,0,0,0,0,2.3978952727983707
1.0,1.0,1.0,3094,5,1,0,0,0,0,1,0,0,2.302585092994046
2.0,1.0,3.0,4936,11,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6335,11,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5902,9,0,0,0,0,0,0,0,0,2.5649493574615367
1.0,1.0,1.0,6335,11,1,0,0,0,0,1,0,0,2.302585092994046
3.0,1.0,3.0,15966,6,1,0,0,0,0,0,1,0,2.302585092994046
20.0,0.85,41.0,3744,1,0,0,0,1,0,0,1,0,4.499809670330265
1.0,1.0,1.0,5234,10,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,3372,9,0,0,0,1,0,0,0,0,4.343805421853684
1.0,1.0,1.0,6995,9,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4377,12,1,0,1,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,5546,7,0,0,1,0,0,0,0,0,2.3978952727983707
0.0,0.0,4.0,12373,7,0,0,0,0,0,0,1,0,2.833213344056216
1.0,0.0,2.0,3968,8,0,0,0,1,0,0,1,0,2.9444389791664403
0.0,0.0,1.0,12373,7,0,0,0,1,0,0,0,0,2.6390573296152584
1.0,0.0,1.0,10139,9,0,0,0,0,0,0,0,1,2.302585092994046
10.0,1.0,10.0,9243,4,1,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,3.0,11303,1,0,0,0,1,0,0,0,0,3.5263605246161616
1.0,1.0,1.0,3052,5,0,0,1,0,0,0,0,1,2.302585092994046
2.0,1.0,4.0,9307,5,0,0,0,1,0,0,0,1,2.8903717578961645
1.0,1.0,1.0,3054,1,0,0,0,1,0,0,1,0,2.302585092994046
1.0,0.0,1.0,2761,2,0,0,0,1,0,0,0,0,3.784189633918261
1.0,1.0,1.0,3046,1,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3477,1,0,0,0,1,0,0,0,0,2.6390573296152584
1.0,1.0,1.0,3566,3,1,0,0,0,1,0,0,1,2.302585092994046
0.0,0.0,3.0,9447,3,0,0,0,1,0,0,0,0,6.1675164908883415
3.0,1.0,4.0,4010,10,0,0,0,1,0,0,0,1,2.302585092994046
1.0,1.0,1.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,2.0,4463,2,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,15478,1,0,0,1,0,0,0,1,0,3.58351893845611
0.0,0.0,2.0,5234,10,0,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,1.0,15966,6,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4169,12,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,10681,3,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,0,0,0,0,0,2.302585092994046
13.0,1.0,13.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,12373,7,1,0,1,0,0,0,0,0,2.302585092994046
6.0,0.5,10.0,2519,8,0,0,0,1,0,0,0,0,5.717027701406222
4.0,1.0,4.0,1183,6,1,0,1,0,0,0,1,0,2.302585092994046
6.0,1.0,6.0,4822,4,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,9447,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3655,7,0,0,0,1,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,4010,10,1,0,1,0,0,0,0,0,4.804021044733257
1.0,0.0,1.0,4936,11,0,0,0,1,0,0,0,0,5.267858159063328
2.0,0.5,3.0,9243,4,0,0,0,0,0,0,0,0,2.833213344056216
20.0,1.0,20.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,11303,1,1,0,0,1,0,0,0,0,4.1588830833596715
5.0,0.8,5.0,3779,6,0,0,0,0,1,0,1,0,3.8918202981106265
5.0,0.8,7.0,2508,3,1,0,0,1,0,0,1,0,4.564348191467836
11.0,1.0,11.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,0,0,2.302585092994046
9.0,1.0,12.0,6532,11,0,0,0,1,0,0,0,0,4.787491742782046
1.0,1.0,1.0,1183,6,1,0,1,0,0,0,0,0,2.302585092994046
4.0,1.0,4.0,4872,5,1,0,1,0,0,0,1,0,2.302585092994046
12.0,0.6667000000000001,38.0,966,3,0,0,0,1,0,0,1,0,4.553876891600541
4.0,0.75,5.0,12373,7,1,0,0,0,1,0,0,0,5.318119993844216
4.0,1.0,4.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3799,11,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,4010,10,0,0,1,0,0,0,0,0,5.723585101952381
0.0,0.0,1.0,6445,6,0,0,0,0,0,0,1,0,2.833213344056216
0.0,0.0,1.0,6532,11,0,0,0,0,0,0,0,1,4.219507705176107
1.0,1.0,1.0,1813,4,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,9447,3,0,1,0,0,0,0,0,0,2.302585092994046
4.0,1.0,4.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2761,2,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,9447,3,1,0,0,0,1,0,0,0,2.302585092994046
16.0,0.8125,34.0,2761,2,0,0,0,1,0,0,1,0,4.727387818712341
1.0,0.0,1.0,1183,6,0,0,0,0,1,0,0,0,3.8066624897703196
0.0,0.0,1.0,15966,6,0,0,1,0,0,0,0,0,4.0943445622221
9.0,1.0,11.0,3862,5,0,0,0,1,0,0,0,0,3.4965075614664802
0.0,0.0,1.0,3968,8,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,3919,7,0,0,1,0,0,0,1,0,2.772588722239781
0.0,0.0,2.0,10705,12,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2761,2,0,1,0,0,1,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,3372,9,0,0,0,1,0,0,0,0,4.219507705176107
4.0,0.75,7.0,1291,9,0,0,1,0,0,0,0,0,6.51471269087253
1.0,1.0,1.0,4010,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,27307,8,1,0,0,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6532,11,1,0,0,0,0,0,0,0,2.302585092994046
9.0,1.0,9.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10681,3,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6430,9,0,1,0,1,0,0,1,0,3.5263605246161616
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,12373,7,1,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2514,10,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,15966,6,0,0,0,0,0,0,1,0,2.302585092994046
3.0,0.3333,5.0,6981,3,1,0,0,1,0,0,1,0,5.2832037287379885
0.0,0.0,1.0,1291,9,0,0,1,0,0,0,0,0,3.5553480614894135
5.0,0.8,5.0,12373,7,0,0,0,0,1,0,0,0,4.07753744390572
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,5.0,12373,7,0,0,0,0,0,0,1,0,2.833213344056216
0.0,0.0,1.0,1291,9,0,0,1,0,0,0,0,0,2.4849066497880004
0.0,0.0,1.0,6532,11,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,2514,10,0,0,0,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,3477,1,0,0,0,0,0,0,0,0,4.07753744390572
3.0,0.3333,3.0,9307,5,0,0,0,0,1,0,0,0,2.5649493574615367
3.0,1.0,3.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3372,9,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1333,10,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,2761,2,0,0,0,0,1,0,0,0,6.302618975744905
0.0,0.0,1.0,5943,3,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,5.0,10705,12,0,0,0,1,0,0,1,0,3.7612001156935624
1.0,1.0,1.0,6981,3,0,0,0,0,0,1,0,0,2.302585092994046
2.0,1.0,4.0,10575,3,0,0,1,0,0,0,0,1,2.302585092994046
1.0,0.0,4.0,4822,4,0,0,0,0,0,0,1,0,4.499809670330265
3.0,1.0,3.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4936,11,0,0,0,1,0,0,0,0,6.1903154058531475
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,4326,10,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,3.0,3046,1,0,1,0,1,0,0,0,1,5.802118375377063
1.0,1.0,1.0,5056,6,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4463,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,1,0,2.302585092994046
23.0,0.3478,51.0,1813,4,0,0,0,1,0,0,1,0,4.189654742026425
6.0,1.0,6.0,3919,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,1183,6,0,0,1,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,5943,3,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4024,12,0,0,1,0,0,0,1,0,2.9444389791664403
2.0,1.0,2.0,6335,11,0,1,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,12373,7,0,0,1,0,0,0,0,0,6.210600077024653
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,3052,5,0,0,0,1,0,0,0,0,4.59511985013459
0.0,0.0,1.0,3511,4,0,0,0,0,0,0,1,0,6.391917113392602
1.0,1.0,1.0,1676,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3046,1,0,0,0,1,0,0,0,0,2.302585092994046
7.0,0.8571,7.0,4377,12,0,0,0,0,1,0,1,0,3.295836866004329
1.0,1.0,1.0,3052,5,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,7589,8,1,0,0,0,0,0,0,0,6.7661917146603505
1.0,1.0,1.0,4010,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4010,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,2761,2,1,0,0,1,0,0,0,0,5.272999558563747
0.0,0.0,1.0,1333,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,2967,10,0,0,0,0,0,0,0,0,2.6390573296152584
1.0,1.0,1.0,6335,11,0,0,0,0,0,1,0,0,2.302585092994046
5.0,1.0,5.0,6335,11,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,7589,8,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,2.0,3968,8,0,0,1,0,0,0,0,0,4.795790545596741
0.0,0.0,1.0,9447,3,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,9675,2,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,3046,1,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,0,0,5.54907608489522
2.0,0.5,3.0,12373,7,0,0,1,0,0,0,0,0,6.752270376141742
7.0,1.0,9.0,12373,7,1,0,0,0,0,0,1,0,4.418840607796598
0.0,0.0,1.0,10139,9,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0,2.302585092994046
9.0,0.8889,14.0,2761,2,0,0,0,0,1,0,1,0,5.429345628954441
2.0,0.5,2.0,8560,11,0,0,0,1,0,0,0,0,3.5263605246161616
0.0,0.0,1.0,3779,6,0,0,0,0,0,0,0,0,2.6390573296152584
1.0,1.0,1.0,9447,3,1,0,0,0,1,0,0,1,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,9190,4,1,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,6335,11,1,0,0,0,0,0,1,0,2.302585092994046
31.0,0.9032,36.0,6335,11,1,0,1,0,0,0,0,0,4.30406509320417
1.0,0.0,3.0,9842,6,1,0,0,0,0,1,0,0,2.4849066497880004
0.0,0.0,1.0,9842,6,0,0,0,0,0,0,0,0,4.406719247264253
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4603,12,0,1,1,0,0,0,0,0,4.30406509320417
1.0,1.0,5.0,6335,11,1,0,0,1,0,0,0,0,4.248495242049359
2.0,1.0,2.0,15966,6,0,0,0,1,0,0,1,0,2.302585092994046
2.0,1.0,18.0,5078,7,0,0,1,0,0,0,0,1,4.276666119016055
1.0,1.0,1.0,15966,6,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,2514,10,0,0,0,0,0,1,0,0,2.6390573296152584
1.0,1.0,1.0,3477,1,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,5.0,4463,2,0,0,0,0,0,0,1,0,5.0106352940962555
1.0,0.0,4.0,12373,7,0,0,1,0,0,0,0,0,5.308267697401205
1.0,1.0,1.0,5078,7,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,2.0,2338,3,1,0,0,0,1,0,1,0,2.302585092994046
1.0,1.0,1.0,6532,11,0,1,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,12373,7,1,0,0,1,0,0,0,0,5.176149732573829
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,2915,1,0,0,0,0,0,0,0,0,2.302585092994046
47.0,0.8723000000000001,59.0,2508,3,1,0,1,0,0,0,1,0,4.04305126783455
0.0,0.0,2.0,3744,1,0,0,1,0,0,0,0,1,7.382746449738912
0.0,0.0,2.0,2761,2,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,15478,1,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,6335,11,0,0,0,1,0,0,0,0,5.680172609017068
0.0,0.0,1.0,5581,5,1,0,0,1,0,0,0,0,4.30406509320417
5.0,1.0,5.0,3744,1,1,0,0,0,1,0,1,0,2.302585092994046
0.0,0.0,1.0,4822,4,0,0,0,0,0,0,1,0,6.082218910376446
1.0,1.0,1.0,3094,5,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6981,3,0,0,0,0,0,1,0,0,3.4339872044851463
5.0,0.8,6.0,12373,7,1,0,1,0,0,0,0,0,5.225746673713202
4.0,1.0,4.0,6532,11,0,0,0,1,0,0,0,0,2.302585092994046
5.0,1.0,5.0,6445,6,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3052,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,15478,1,0,0,1,0,0,0,0,0,3.970291913552122
1.0,0.0,2.0,4326,10,0,0,0,1,0,0,0,0,3.2188758248682006
0.0,0.0,2.0,2967,10,0,0,0,1,0,0,0,0,5.351858133476067
1.0,1.0,2.0,5078,7,0,0,0,1,0,0,0,0,2.4849066497880004
2.0,0.5,3.0,6995,9,0,0,0,1,0,0,0,0,6.551080335043404
9.0,0.8889,9.0,3862,5,0,0,0,1,0,0,0,0,5.214935757608986
2.0,1.0,2.0,2623,10,0,0,0,1,0,0,0,1,2.302585092994046
1.0,1.0,1.0,4732,7,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,4732,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,15966,6,1,0,0,0,1,0,0,0,2.302585092994046
2.0,1.0,2.0,5902,9,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,21233,3,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1333,10,0,0,0,0,1,0,0,0,6.511745329644728
0.0,0.0,1.0,2519,8,0,0,0,1,0,0,0,0,3.091042453358316
0.0,0.0,4.0,27307,8,0,0,0,1,0,0,0,0,3.258096538021482
1.0,0.0,4.0,2761,2,0,0,0,1,0,0,0,0,4.5217885770490405
3.0,1.0,3.0,2623,10,0,0,1,0,0,0,0,0,2.302585092994046
6.0,0.8332999999999999,7.0,5902,9,1,0,0,0,1,0,0,0,5.198497031265826
1.0,1.0,1.0,2514,10,0,0,0,0,1,0,0,0,2.302585092994046
7.0,1.0,7.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,42.0,2519,8,0,0,0,0,0,0,1,0,4.976733742420574
0.0,0.0,2.0,4463,2,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,10139,9,0,0,0,1,0,0,0,0,3.4011973816621555
2.0,1.0,2.0,5902,9,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5943,3,0,0,0,1,0,0,0,0,3.091042453358316
3.0,1.0,4.0,12373,7,0,0,0,1,0,0,0,0,4.454347296253507
4.0,1.0,5.0,3903,10,1,0,1,0,0,0,1,0,2.995732273553991
2.0,1.0,2.0,2508,3,1,0,1,0,0,0,0,0,2.302585092994046
12.0,0.9167,13.0,21233,3,0,0,0,1,0,0,0,0,4.290459441148391
0.0,0.0,1.0,3744,1,0,0,1,0,0,0,1,0,3.9512437185814275
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,1,0,0,1,0,0,0,0,2.302585092994046
12.0,1.0,12.0,10705,12,1,0,1,0,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,27307,8,0,0,0,0,0,0,0,0,4.48863636973214
1.0,1.0,1.0,2514,10,1,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,10139,9,0,0,0,0,0,1,1,0,3.4965075614664802
2.0,1.0,2.0,4010,10,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,4.0,9447,3,0,0,0,0,0,0,1,0,6.2166061010848646
2.0,0.5,3.0,4885,2,0,0,0,1,0,0,0,0,6.175867270105761
2.0,1.0,3.0,3968,8,0,0,0,1,0,0,0,0,3.4011973816621555
1.0,0.0,6.0,5902,9,0,0,0,0,0,0,1,0,6.214608098422191
1.0,1.0,1.0,3046,1,0,1,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2636,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,9675,2,0,0,1,0,0,0,0,0,2.3978952727983707
2.0,1.0,5.0,6335,11,0,0,0,1,0,0,0,0,4.07753744390572
0.0,0.0,1.0,6537,9,0,0,0,0,0,1,0,0,2.995732273553991
1.0,1.0,1.0,4603,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,3.0,7954,10,0,0,1,0,0,0,0,0,7.164720378771857
9.0,1.0,9.0,6537,9,1,0,0,0,0,1,0,0,2.302585092994046
7.0,0.7143,11.0,4732,7,0,0,0,1,0,0,0,0,6.309918278226516
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,0,0,3.258096538021482
0.0,0.0,1.0,3744,1,0,0,0,1,0,0,0,0,2.302585092994046
15.0,0.8667,15.0,4732,7,0,0,0,1,0,0,0,0,5.117993812416755
1.0,1.0,2.0,15966,6,1,0,0,1,0,0,0,0,4.07753744390572
0.0,0.0,1.0,2761,2,0,1,1,0,0,0,0,0,7.004881989712859
1.0,1.0,7.0,6532,11,1,0,0,0,0,1,1,0,3.8918202981106265
1.0,1.0,1.0,4732,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,966,3,0,0,0,1,0,0,0,0,2.5649493574615367
0.0,0.0,1.0,427,11,0,0,1,0,0,0,0,0,6.018593214496234
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,1,0,2.6390573296152584
1.0,0.0,1.0,15478,1,0,0,0,0,0,0,1,0,3.58351893845611
0.0,0.0,1.0,3511,4,0,0,0,0,0,0,1,0,2.833213344056216
0.0,0.0,1.0,4603,12,0,0,0,0,0,0,1,0,5.765191102784844
1.0,1.0,1.0,8320,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12465,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4822,4,0,0,1,0,0,0,0,0,4.770684624465665
2.0,0.5,3.0,6335,11,0,0,0,0,1,0,0,0,5.3230099791384085
